"codigo","codigoPai","descricao","nivel","ehFolha"
"3004101","300410","Que contenham penicilinas ou seus derivados, com estrutura de ácido penicilânico",4,false
"30041011","3004101","Ampicilina ou seus sais",5,true
"30041012","3004101","Amoxicilina ou seus sais",5,true
"30041013","3004101","Penicilina g benzatínica",5,true
"30041014","3004101","Penicilina g potássica",5,true
"30041015","3004101","Penicilina g procaínica",5,true
"30041019","3004101","Outros",5,true
"30041020","300410","Que contenham estreptomicinas ou seus derivados",4,true
"300420","3004","Que contenham outros antibióticos",3,false
"3004201","300420","Que contenham anfenicóis ou seus sais",4,false
"30042011","3004201","Cloranfenicol, seu palmitato, seu succinato ou seu hemissuccinato",5,true
"30042019","3004201","Outros",5,true
"3004202","300420","Que contenham macrolídios ou seus derivados",4,false
"30042021","3004202","Eritromicina ou seus sais",5,true
"30042029","3004202","Outros",5,true
"3004203","300420","Que contenham ansamicinas ou seus derivados",4,false
"30042031","3004203","Rifamicina sv sódica",5,true
"30042032","3004203","Rifampicina",5,true
"30042039","3004203","Outros",5,true
"3004204","300420","Que contenham lincosamidas ou seus derivados",4,false
"30042041","3004204","Cloridrato de lincomicina",5,true
"30042049","3004204","Outros",5,true
"3004205","300420","Que contenham cefalosporinas, cefamicinas ou derivados destes produtos",4,false
"30042051","3004205","Cefalotina sódica",5,true
"30042052","3004205","Cefaclor ou cefalexina monoidratados",5,true
"30042059","3004205","Outros",5,true
"3004206","300420","Que contenham aminoglucosídios ou seus derivados",4,false
"30042061","3004206","Sulfato de gentamicina",5,true
"30042062","3004206","Daunorubicina",5,true
"30042063","3004206","Idarubicina; pirarubicina",5,true
"30042069","3004206","Outros",5,true
"3004207","300420","Que contenham polipeptídios ou seus derivados",4,false
"30042071","3004207","Vancomicina",5,true
"30042072","3004207","Actinomicinas",5,true
"30042073","3004207","Ciclosporina a",5,true
"30042079","3004207","Outros",5,true
"3004209","300420","Outros",4,false
"30042091","3004209","Mitomicina",5,true
"30042092","3004209","Fumarato de tiamulina",5,true
"30042093","3004209","Bleomicinas ou seus sais",5,true
"30042094","3004209","Imipenem",5,true
"30042095","3004209","Anfotericina b em lipossomas",5,true
"30042099","3004209","Outros",5,true
"30043","3004","Que contenham hormônios ou outros produtos da posição 29.37, mas que não contenham antibióticos:",3,false
"30043100","30043","Que contenham insulina",4,true
"300432","30043","Que contenham hormônios corticosteróides, seus derivados ou análogos estruturais",4,false
"30043210","300432","Hormônios corticosteróides",5,true
"30043220","300432","Espironolactona",5,true
"30043290","300432","Outros",5,true
"300439","30043","Outros",4,false
"3004391","300439","Que contenham os seguintes hormônios polipeptídicos ou protéicos: buserelina ou seu acetato; corticotropina (acth); gonadotropina coriônica (hcg); gonadotropina sérica (pmsg); leuprolida ou seu acetato; menotropinas; somatostatina ou seus sais; somatotropina; triptorelina ou seus sais",5,false
"30043911","3004391","Somatotropina",6,true
"30043912","3004391","Gonadotropina coriônica (hcg)",6,true
"30043913","3004391","Menotropinas",6,true
"30043914","3004391","Corticotropina (acth)",6,true
"30043915","3004391","Gonadotropina sérica (pmsg)",6,true
"30043916","3004391","Somatostatina ou seus sais",6,true
"30043917","3004391","Buserelina ou seu acetato",6,true
"30043918","3004391","Triptorelina ou seus sais",6,true
"30043919","3004391","Leuprolida ou seu acetato",6,true
"3004392","300439","Que contenham outros hormônios polipeptídicos ou protéicos, mas que não contenham produtos do item 3004.39.1",5,false
"30043921","3004392","Lh-rh (gonadorelina)",6,true
"30043922","3004392","Oxitocina",6,true
"30043923","3004392","Sais de insulina",6,true
"30043924","3004392","Timosinas",6,true
"30043925","3004392","Calcitonina",6,true
"30043926","3004392","Octreotida",6,true
"30043927","3004392","Goserelina ou seu acetato",6,true
"30043928","3004392","Nafarelina ou seu acetato",6,true
"30043929","3004392","Outros",6,true
"3004393","300439","Que contenham estrogênios ou progestogênios",5,false
"30043931","3004393","Hemissuccinato de estradiol",6,true
"30043932","3004393","Fempropionato de estradiol",6,true
"30043933","3004393","Estriol ou seu succinato",6,true
"30043934","3004393","Alilestrenol",6,true
"30043935","3004393","Linestrenol",6,true
"30043936","3004393","Acetato de megestrol; formestano; fulvestranto",6,true
"30043937","3004393","Desogestrel",6,true
"30043939","3004393","Outros",6,true
"3004398","300439","Levotiroxina sódica; liotironina sódica",5,false
"30043981","3004398","Levotiroxina sódica",6,true
"30043982","3004398","Liotironina sódica",6,true
"3004399","300439","Outros",5,false
"30043991","3004399","Sal sódico ou éster metílico do ácido 9,11,15-triidroxi-16-(3-clorofenoxi)prosta-5,13-dien-1-óico (derivado da prostaglandina f2alfa)",6,true
"30043992","3004399","Tiratricol (triac) ou seu sal sódico",6,true
"30043994","3004399","Exemestano",6,true
"30043999","3004399","Outros",6,true
"300440","3004","Que contenham alcalóides ou seus derivados, mas que não contenham hormônios nem outros produtos da posição 29.37, nem antibióticos",3,false
"30044010","300440","Vimblastina; vincristina; derivados destes produtos; topotecan ou seu cloridrato",4,true
"30044020","300440","Pilocarpina, seu nitrato ou seu cloridrato",4,true
"30044030","300440","Metanossulfonato de diidroergocristina",4,true
"30044040","300440","Codeína ou seus sais",4,true
"30044050","300440","Granisetron; tropisetrona ou seu cloridrato",4,true
"30044090","300440","Outros",4,true
"300450","3004","Outros medicamentos que contenham vitaminas ou outros produtos da posição 29.36",3,false
"30045010","300450","Folinato de cálcio (leucovorina)",4,true
"30045020","300450","Nicotinamida",4,true
"30045030","300450","Hidroxocobalamina ou seus sais; cianocobalamina",4,true
"30045040","300450","Vitamina a1 (retinol) ou seus derivados, exceto o ácido retinóico",4,true
"30045050","300450","D-pantotenato de cálcio; vitamina d3 (colecalciferol)",4,true
"30045060","300450","Ácido retinóico (tretinoína)",4,true
"30045090","300450","Outros",4,true
"300490","3004","Outros",3,false
"3004901","300490","Que contenham enzimas",4,false
"30049011","3004901","Estreptoquinase",5,true
"30049012","3004901","L-asparaginase",5,true
"30049013","3004901","Deoxirribonuclease",5,true
"30049019","3004901","Outros",5,true
"3004902","300490","Que contenham produtos das posições 29.16 a 29.20, mas que não contenham produtos do item 3004.90.1",4,false
"30049021","3004902","Permetrina; nitrato de propatila; benzoato de benzila; dioctilsulfossuccinato de sódio",5,true
"30049022","3004902","Ácido cólico; ácido deoxicólico; sal magnésico do ácido deidrocólico",5,true
"30049023","3004902","Ácido glucônico, seus sais ou seus ésteres",5,true
"30049024","3004902","Ácido o-acetilsalicílico; o-acetilsalicilato de alumínio; salicilato de metila; diclorvós",5,true
"30049025","3004902","Lactofosfato de cálcio",5,true
"30049026","3004902","Ácido láctico, seus sais ou seus ésteres; ácido 4-(4-hidroxifenoxi)-3,5-diiodofenilacético; ácido fumárico, seus sais ou seus ésteres",5,true
"30049027","3004902","Nitroglicerina, destinada a ser administrada por via percutânea",5,true
"30049028","3004902","Etretinato; fosfestrol ou seus sais de di ou tetrassódio",5,true
"30049029","3004902","Outros",5,true
"3004903","300490","Que contenham produtos das posições 29.21 e 29.22, mas que não contenham produtos dos itens 3004.90.1 e 3004.90.2",4,false
"30049031","3004903","Sulfato de tranilcipromina; dietilpropiona",5,true
"30049032","3004903","Cloridrato de ketamina",5,true
"30049033","3004903","Clembuterol ou seu cloridrato",5,true
"30049034","3004903","Tamoxifen ou seu citrato",5,true
"30049035","3004903","Levodopa; alfa-metildopa",5,true
"30049036","3004903","Cloridrato de fenilefrina; mirtecaína; propranolol ou seus sais",5,true
"30049037","3004903","Diclofenaco de sódio; diclofenaco de potássio; diclofenaco de dietilamônio",5,true
"30049038","3004903","Clorambucil; clormetina (dci) ou seu cloridrato; melfalano; toremifene ou seu citrato",5,true
"30049039","3004903","Outros",5,true
"3004904","300490","Que contenham produtos das posições 29.24 a 29.26, mas que não contenham produtos dos itens 3004.90.1 a 3004.90.3",4,false
"30049041","3004904","Metoclopramida ou seu cloridrato; closantel",5,true
"30049042","3004904","Atenolol; prilocaína ou seu cloridrato; talidomida",5,true
"30049043","3004904","Lidocaína ou seu cloridrato; flutamida",5,true
"30049044","3004904","Femproporex",5,true
"30049045","3004904","Paracetamol; bromoprida",5,true
"30049046","3004904","Amitraz; cipermetrina",5,true
"30049047","3004904","Clorexidina ou seus sais; isetionato de pentamidina",5,true
"30049048","3004904","Aminoglutetimida; carmustina; deferoxamina (desferrioxamina b) ou seus sais, derivados destes produtos; lomustina",5,true
"30049049","3004904","Outros",5,true
"3004905","300490","Que contenham produtos das posições 29.30 a 29.32, mas que não contenham produtos dos itens 3004.90.1 a 3004.90.4",4,false
"30049051","3004905","Quercetina",5,true
"30049052","3004905","Tiaprida",5,true
"30049053","3004905","Etidronato dissódico",5,true
"30049054","3004905","Cloridrato de amiodarona",5,true
"30049055","3004905","Nitrovin; moxidectina",5,true
"30049057","3004905","Carbocisteína; sulfiram",5,true
"30049058","3004905","Ácido clodrônico ou seu sal dissódico; estreptozocina; fotemustina",5,true
"30049059","3004905","Outros",5,true
"3004906","300490","Que contenham produtos da posição 29.33, mas que não contenham produtos dos itens 3004.90.1 a 3004.90.5",4,false
"30049061","3004906","Terfenadina; talniflumato; malato ácido de cleboprida; econazol ou seu nitrato; nitrato de isoconazol; flubendazol; cloridrato de mepivacaína; trimetoprima; cloridrato de bupivacaína",5,true
"30049062","3004906","Cloridrato de loperamida; fembendazol; ketorolac trometamina; nifedipina nimodipina; nitrendipina",5,true
"30049063","3004906","Albendazol ou seu sulfóxido; mebendazol; 6-mercaptopurina; metilsulfato de amezínio; oxifendazol; praziquantel",5,true
"30049064","3004906","Alprazolam; bromazepam; clordiazepóxido; cloridrato de petidina; diazepam; droperidol; mazindol; triazolam",5,true
"30049065","3004906","Benzetimida ou seu cloridrato; fenitoína ou seu sal sódico; isoniazida; pirazinamida",5,true
"30049066","3004906","Ácido 2-(2-metil-3-cloroanilina)nicotínico ou seu sal de lisina; metronidazol ou seus sais; azatioprina; nitrato de miconazol",5,true
"30049067","3004906","Enrofloxacina; maleato de enalapril; maleato de pirilamina; nicarbazina; norfloxacina; sais de piperazina",5,true
"30049068","3004906","Altretamina; bortezomib; cloridrato de erlotinibe; dacarbazina; disoproxilfumarato de tenofovir; enfuvirtida; fluspirileno; letrozol; lopinavir; mesilato de imatinib; nelfinavir ou seu mesilato; nevirapine; pemetrexed; saquinavir; sulfato de abacavir; sulfato de atazanavir; sulfato de indinavir; temozolomida; tioguanina; tiopental sódico; trietilenotiofosforamida; trimetrexato; uracil e tegafur; verteporfin",5,true
"30049069","3004906","Outros",5,true
"3004907","300490","Que contenham produtos das posições 29.34, 29.35 e 29.38, mas que não contenham produtos dos itens 3004.90.1 a 3004.90.6",4,false
"30049071","3004907","Levamisol ou seus sais; tetramisol",5,true
"30049072","3004907","Sulfadiazina ou seu sal sódico; sulfametoxazol",5,true
"30049073","3004907","Cloxazolam; ketazolam; piroxicam; tenoxicam",5,true
"30049074","3004907","Ftalilsulfatiazol; inosina",5,true
"30049075","3004907","Enantato de flufenazina; prometazina; gliburida; rutosídio; deslanosídio",5,true
"30049076","3004907","Clortalidona; furosemida",5,true
"30049077","3004907","Cloridrato de tizanidina; cetoconazol; furazolidona",5,true
"30049078","3004907","Amprenavir; aprepitanto; delavirdina ou seu mesilato; efavirenz; emtricitabina; etopósido; everolimus; fosamprenavir cálcico; fosfato de fludarabina; gencitabina ou seu cloridrato; raltitrexida; ritonavir; sirolimus; tacrolimus; temsirolimus; tenipósido",5,true
"30049079","3004907","Outros",5,true
"3004909","300490","Outros",4,false
"30049091","3004909","Extrato de pólen",5,true
"30049092","3004909","Crisarobina; disofenol",5,true
"30049093","3004909","Diclofenaco resinato",5,true
"30049094","3004909","Silimarina",5,true
"30049095","3004909","Bussulfano; dexormaplatina; dietilestilbestrol ou seu dipropionato; enloplatina; iproplatina; lobaplatina; miboplatina; miltefosina; mitotano; ormaplatina; procarbazina ou seu cloridrato; propofol; sebriplatina; zeniplatina",5,true
"30049096","3004909","Complexo de ferro dextrana",5,true
"30049099","3004909","Outros",5,true
"3005","30","Pastas (ouates), gazes, ataduras e artigos análogos (por exemplo, curativos (pensos), esparadrapos, sinapismos), impregnados ou recobertos de substâncias farmacêuticas ou acondicionados para venda a retalho para usos medicinais, cirúrgicos, dentários ou veterinários.",2,false
"300510","3005","Curativos (pensos) adesivos e outros artigos com uma camada adesiva",3,false
"30051010","300510","Impregnados ou recobertos de substâncias farmacêuticas",4,true
"30051020","300510","Curativos (pensos) cirúrgicos que permitem a observação direta de feridas",4,true
"30051030","300510","Curativos (pensos) impermeáveis aplicáveis sobre mucosas",4,true
"30051040","300510","Curativos (pensos) com obturador próprios para colostomia (cones obturadores)",4,true
"30051050","300510","Curativos (pensos) com fecho de correr próprios para fechar ferimentos",4,true
"30051090","300510","Outros",4,true
"300590","3005","Outros",3,false
"3005901","300590","Curativos (pensos) reabsorvíveis",4,false
"30059011","3005901","De ácido poliglicólico",5,true
"30059012","3005901","De copolímeros de ácido glicólico e ácido láctico",5,true
"30059019","3005901","Outros",5,true
"30059020","300590","Campos cirúrgicos, de falso tecido",4,true
